31,"Sor, Fernando",1778,1839,Spain,"Fantasy No. 7, Op. 30",fantasy variations sonata,solo,e minor,https://www.youtube.com/watch?v=M9DVIITWvY8,https://imslp.org/wiki/Fantaisie_and_Variations_brillantes%2C_Op.30_(Sor%2C_Fernando),
32,"Sor, Fernando",1778,1839,Spain,"Leçons progressives (24 Progressive Lessons) , Op. 31",didactic collection,solo,,https://www.youtube.com/watch?v=6Ot8YYKBmyI,https://imslp.org/wiki/24_Le%C3%A7ons_progressives%2C_Op.31_(Sor%2C_Fernando),
33,"Sor, Fernando",1778,1839,Spain,"Six petites pièces, Op. 32",collection,solo,e major d major e minor a major,https://youtu.be/VASOMuIcWn4,https://imslp.org/wiki/6_Petites_Pi%C3%A8ces%2C_Op.32_(Sor%2C_Fernando),
34,"Sor, Fernando",1778,1839,Spain,"Trois pièces de société (First Set) , Op. 33",collection dance waltz siciliana,solo,e minor g major d minor,https://www.youtube.com/watch?v=_jzjuaQmAP0,https://imslp.org/wiki/3_Pi%C3%A8ces_de_soci%C3%A9t%C3%A9%2C_Op.33_(Sor%2C_Fernando),
35,"Sor, Fernando",1778,1839,Spain,"L’encouragement (Fantasy), duet in E major, Op. 34",fantasy,duo,e major,https://www.youtube.com/watch?v=dm3KOxlAuFI,https://imslp.org/wiki/L'Encouragement%2C_Op.34_(Sor%2C_Fernando),
36,"Sor, Fernando",1778,1839,Spain,"Exercices très faciles (24 Very Easy Exercises), Op. 35",didactic collection,solo,,https://youtu.be/Cr89CTgL_Gk,https://imslp.org/wiki/24_Exercices_tr%C3%A8s_faciles%2C_Op.35_(Sor%2C_Fernando),
37,"Sor, Fernando",1778,1839,Spain,"Trois pièces de société (Second Set) , Op. 36",collection dance minuet allemande,solo,c major a major g major f major ,https://youtu.be/6stdmMQhJb8,https://imslp.org/wiki/3_Pi%C3%A8ces_de_soci%C3%A9t%C3%A9%2C_Op.36_(Sor%2C_Fernando),
38,"Sor, Fernando",1778,1839,Spain,"Serenade in E major, Op. 37",collection,solo,e major,https://youtu.be/DqOyTNVHMVI,https://imslp.org/wiki/S%C3%A9r%C3%A9nade%2C_Op.37_(Sor%2C_Fernando),
39,"Sor, Fernando",1778,1839,Spain,"Divertissement, duet in G major, Op. 38",,duo,g major,https://www.youtube.com/watch?v=xenf-yrWfOM,https://imslp.org/wiki/Divertissement_for_2_Guitars%2C_Op.38_(Sor%2C_Fernando),
40,"Sor, Fernando",1778,1839,Spain,"Six Waltzes, for two guitars, Op. 39",collection dance waltz,duo,d major g major e major e minor c major,https://www.youtube.com/watch?v=18abLVE1sMU,https://imslp.org/wiki/6_Valses%2C_Op.39_(Sor%2C_Fernando),
41,"Sor, Fernando",1778,1839,Spain,"Fantaisie sur un air favori écossais (Ye Banks and Braes) , Op. 40",fantasy allusion,solo,d major,https://www.youtube.com/watch?v=hnY1e1F1PTg,https://imslp.org/wiki/Fantaisie_et_variations_sur_un_air_%C3%A9cossais%2C_Op.40_(Sor%2C_Fernando),
42,"Sor, Fernando",1778,1839,Spain,"The Two Friends, Op. 41",variations,duo,a major,https://www.youtube.com/watch?v=6tGpG8ZfERA,https://imslp.org/wiki/Les_deux_amis%2C_Op.41_(Sor%2C_Fernando),
43,"Sor, Fernando",1778,1839,Spain,"Six Short Pieces, Op. 42",collection,solo,c major e major a major ,https://www.youtube.com/watch?v=A8KI9mj8x_A,https://imslp.org/wiki/6_Petites_Pi%C3%A8ces%2C_Op.42_(Sor%2C_Fernando),
44,"Sor, Fernando",1778,1839,Spain,"Mes ennuis: Six Bagatelles , Op. 43",collection,solo,c major a major d minor d major ,https://youtu.be/IidxhgtRpwk,"https://imslp.org/wiki/Mes_Ennuis,_Op.43_(Sor,_Fernando)",
45,"Sor, Fernando",1778,1839,Spain,"24 Progressive Studies, Op. 44a",didactic collection,solo,,https://www.youtube.com/watch?v=alG_6Y7oEkM,https://imslp.org/wiki/24_Petites_pi%C3%A8ces_progressives%2C_Op.44_(Sor%2C_Fernando),
46,"Sor, Fernando",1778,1839,Spain,"Six Easy Waltzes, for two guitars , Op. 44b",didactic collection,duo,c major g major e major e minor d major a major ,https://www.youtube.com/watch?v=4womALKORQA,https://imslp.org/wiki/6_Valses_faciles%2C_Op.44b_(Sor%2C_Fernando),
47,"Sor, Fernando",1778,1839,Spain,"Voyons si c'est ça: 6 Easy Pieces, Op. 45",didactic collection,solo,g major c major a major,https://youtu.be/HMSYnsgSCXY,https://imslp.org/wiki/6_Pieces%2C_Op.45_(Sor%2C_Fernando),
48,"Sor, Fernando",1778,1839,Spain,"Souvenirs d'amitié (Fantasy) in A major, Op. 46",fantasy,solo,a major,https://youtu.be/rJw8ZWi9OfY,https://imslp.org/wiki/Souvenir_d'amiti%C3%A9%2C_Op.46_(Sor%2C_Fernando),
49,"Sor, Fernando",1778,1839,Spain,"Six Short Pieces, Op. 47",collection,solo,d minor d major e major e minor a major  ,https://youtu.be/TRTUMJi-gUo,https://imslp.org/wiki/6_Petites_pi%C3%A8ces_progressives%2C_Op.47_(Sor%2C_Fernando),
50,"Sor, Fernando",1778,1839,Spain,"Est-ce bien ça?: 6 Easy Pieces, Op. 48",didactic collection variations dance minuet ,solo,c major a major d major,https://youtu.be/jGJt3-m2LLM,https://imslp.org/wiki/Est-ce_bien_%C3%A7a%2C_6_pi%C3%A8ces%2C_Op.48_(Sor%2C_Fernando),
51,"Sor, Fernando",1778,1839,Spain,"Divertissement militaire, for two guitars, Op. 49",,duo,g major,https://youtu.be/e3S8uel6p5A,https://tecla.com/shop/digital-downloads-pdfs/sor-pdfs/fernando-sor-divertissement-militaire-op-49-for-two-guitars/,
52,"Sor, Fernando",1778,1839,Spain,"Capriccio in E major, Le Calme, Op. 50",collection,solo,e major,https://www.youtube.com/watch?v=8CJdhncKPfs,"https://imslp.org/wiki/Le_calme,_Op.50_(Sor,_Fernando)",
53,"Sor, Fernando",1778,1839,Spain,"A la bonne heure: Six Waltzes, Op. 51",collection dance waltz,solo,g major c major e minor d major ,https://youtu.be/Dv2ZeqddTCA,https://imslp.org/wiki/A_la_bonne_heure%2C_Op.51_(Sor%2C_Fernando),
54,"Sor, Fernando",1778,1839,Spain,"Fantaisie villageoise, Op. 52",fantasy,solo,e minor a major c major,https://www.youtube.com/watch?v=dXPIkBiPgrc,https://imslp.org/wiki/Fantaisie_villageoise%2C_Op.52_(Sor%2C_Fernando),
55,"Sor, Fernando",1778,1839,Spain,"The First Step, Op. 53",dance waltz didactic,duo,a major,https://www.youtube.com/watch?v=-CPqe-jajio,https://imslp.org/wiki/Le_Premier_pas_vers_moi%2C_Op.53_(Sor%2C_Fernando),
56,"Sor, Fernando",1778,1839,Spain,"Concert Piece, Op. 54",collection,solo,d minor d major,https://www.youtube.com/watch?v=HNz9x-GVOi0,https://imslp.org/wiki/Morceaux_de_concert%2C_Op.54_(Sor%2C_Fernando),
57,"Sor, Fernando",1778,1839,Spain,"Op. 54b, Fantasy, Op. 54",fantasy variations,duo,e major,https://www.youtube.com/watch?v=FykKGPyhG-U,https://www.musicaneo.com/sheetmusic/sm-67925_fantasia_in_e_major_op_54b.html,
